"","gene","s0"
"1","SLC30A2",-0.147312570418559
"2","TINAGL1",0.344647928068718
"3","TOE1",-0.113307041290073
"4","C8B",0.194662557534475
"5","PTGER3",0.461756990475561
"6","BCL10",0.666235368108032
"7","TGFBR3",-0.564342734399133
"8","ARHGAP29",-0.366271116627292
"9","CNN3",-0.470839203056027
"10","PIFO",0.916393695142234
"11","CIART",0.448245320803613
"12","AQP10",0.45046883250797
"13","HSD17B7",0.751733767864402
"14","CENPL",-1.99183984003223
"15","PHLDA3",1.70971650441822
"16","SOX13",-0.300489154835611
"17","IL24",-0.947625413819025
"18","WNT9A",0.528850429228185
"19","GCSAML",0.317239016788493
"20","OR2L13",0.142328333866001
"21","PXDN",0.570713440043375
"22","YPEL5",0.174118606157054
"23","MAT2A",0.320641762381972
"24","RGPD8",0.419308739800207
"25","IL36G",-0.19644888503524
"26","TMEM37",0.358211064006807
"27","LYPD1",0.881810469406404
"28","RAPGEF4",-0.31238979543756
"29","DIRC1",0.736370465104669
"30","RAPH1",-0.20395931158212
"31","SLC19A3",-0.215153553519405
"32","ACKR3",0.267756447218173
"33","CHL1",1.49045862933733
"34","ZNF385D",-0.283022911707417
"35","RBMS3",0.210724215020297
"36","TUSC2",1.20241025877677
"37","MANF",-2.16980793200403
"38","RPP14",1.243598465742
"39","MAGI1",-0.232374462789865
"40","RBP2",0.520052490996277
"41","IL12A",0.495470184814517
"42","OSTN",-0.257209280025182
"43","CCDC50",-0.209698387344611
"44","NCBP2",0.777532721590142
"45","LDB2",-0.403450964036952
"46","APBB2",-0.491377223895632
"47","SGCB",0.63731907469749
"48","SPATA18",-0.322047004623429
"49","PDCL2",-3.15267904088457
"50","ETNPPL",0.111393040222663
"51","PITX2",0.627180308172675
"52","CAMK2D",-0.153195793204194
"53","C4orf3",0.275354997053883
"54","SH3D19",-0.288797253732277
"55","ASIC5",0.350855015618162
"56","TDO2",0.228543746176146
"57","CTSO",-0.224364814331283
"58","HPGD",1.53189246549856
"59","C4orf47",0.899503937969941
"60","SORBS2",-0.11257434996577
"61","FAT1",-0.288973067338003
"62","C5orf49",0.832359619746642
"63","FBXL7",-0.202165830970288
"64","PRDM9",0.239614892615455
"65","TTC23L",0.968554498660106
"66","UGT3A1",0.262442989607617
"67","LIFR",-0.189887270295632
"68","MROH2B",-0.321501304799581
"69","C6",-0.159809982161427
"70","SPATA9",-2.28838908008936
"71","RGMB",-0.133799666110778
"72","MCC",-0.140069678279129
"73","HARS2",0.29257009795836
"74","PCDH1",-0.233971884203469
"75","SPRY4",0.900382968287721
"76","SMIM23",-1.33422094796042
"77","ABT1",0.579324444480024
"78","HIST1H2BN",-1.12579396933835
"79","BMP5",-0.112571342822357
"80","COL12A1",0.272084728732626
"81","COX7A2",0.724221420187783
"82","LYRM2",0.954246763265552
"83","SLC22A16",-0.918486450522141
"84","LAMA4",0.256455284296809
"85","PTPRK",-0.125639769327942
"86","IYD",0.234582140138576
"87","ARMT1",0.389238093988477
"88","ESR1",-0.122035731397183
"89","CHCHD2",0.197297541010584
"90","ZNF680",-0.359408489848716
"91","CALCR",-0.749213195667851
"92","DOCK4",-0.350240819367984
"93","FOXP2",-0.129857916427813
"94","CADPS2",-0.134160040738282
"95","FAM131B",0.595136663913031
"96","TMEM176B",0.509048658049551
"97","MTMR7",-0.369671225900772
"98","MTUS1",-0.447214706638922
"99","FGL1",-0.124512062716411
"100","STMN4",-1.08832116156403
"101","TEX15",-0.37220807689916
"102","ANK1",0.154279572394774
"103","PEX2",0.255737694673534
"104","SDC2",-0.540313494603338
"105","FAM84B",1.42326421142825
"106","KHDRBS3",-0.280452044718423
"107","VLDLR",0.836744467543105
"108","IFNA4",-0.215553917486525
"109","NUTM2F",-1.18910805691182
"110","PTPN3",-0.170426472181214
"111","DPM2",-2.08432438305121
"112","SKIDA1",0.3359731301552
"113","OR13A1",0.196054897662712
"114","ASAH2B",1.12750338248222
"115","FAM13C",-0.21763739896579
"116","TMEM26",1.04521861204744
"117","PRF1",-0.382083396569701
"118","GHITM",0.505504524973382
"119","LIPK",0.320595566874308
"120","TBC1D12",-0.317090919692085
"121","CALHM3",-0.318352939138406
"122","PDE3B",-0.368696942876619
"123","CYP2R1",0.301451166533462
"124","MS4A5",-0.623551092831546
"125","CATSPER1",0.347852176197244
"126","CCDC90B",1.04583992501886
"127","PGR",0.221569116882949
"128","YAP1",-0.122894885079418
"129","SIK2",-0.174018086399377
"130","TMPRSS13",0.101941896880243
"131","CD27",-0.145256413947569
"132","TPI1",-2.18868917039238
"133","SLCO1B1",0.389381446982843
"134","ALG10",0.26929584262816
"135","PRKAG1",0.106134119563062
"136","AMHR2",-0.149144610012264
"137","RDH16",0.493689612940033
"138","LRIG3",-0.121684710649863
"139","NR1H4",-0.213559768575213
"140","ARL1",0.9127456995757
"141","TMEM132C",0.19138370978653
"142","RP13_672B3.2",0.45443529849983
"143","C1QTNF9B",-0.585243983036783
"144","PCDH17",0.379560972196982
"145","NDFIP2",-0.199374577771564
"146","FARP1",-0.156943428150309
"147","SIX4",1.21536927273269
"148","ZFP36L1",-0.189567414450785
"149","SLC8A3",0.290234786527746
"150","SERPINA9",-0.577052695044958
"151","TJP1",-0.196087705535946
"152","LEO1",1.60968227766184
"153","TICRR",0.265591889471209
"154","ADAMTS17",-0.369536899539815
"155","EMP2",-0.131100777159825
"156","ACSM5",-0.137553514169855
"157","SETD6",2.53862719479348
"158","SDR42E1",0.414395950517711
"159","HSBP1",1.38159860009117
"160","TSR1",1.13514693845555
"161","KCNAB3",-0.359932481027162
"162","ODF4",-0.724438079049128
"163","SOST",0.524931659682072
"164","COX11",0.489941638881175
"165","CSH2",-1.97078582170627
"166","ZNF396",2.6446867719032
"167","CDH19",-1.46190587910071
"168","DSEL",0.201891522978241
"169","SHD",0.651170646364636
"170","ZNF812",-2.13250586447631
"171","OR7A5",-0.533535993731992
"172","ZNF626",-0.175692760212694
"173","COX6B1",1.2028214494845
"174","DYRK1B",0.477642597295486
"175","SULT2A1",0.344180948569902
"176","CTB_60B18.6",-0.909620944335865
"177","SIGLEC7",-0.610239197849262
"178","ZNF320",-0.516238829936755
"179","NLRP7",-0.148332710222992
"180","ZNF784",0.365466339538708
"181","ZNF71",0.376960584750059
"182","ZNF460",-0.375226725513492
"183","ZNF606",0.52819561824978
"184","RP4_734P14.4",0.198311088629772
"185","BMP2",-0.887970910213159
"186","SNRPB2",0.183660486216247
"187","REM1",0.154565821763645
"188","EIF2S2",0.825955186257971
"189","SPAG4",0.394233990530284
"190","WFDC5",-0.602266551715647
"191","TSHZ2",-0.131456236797856
"192","CDH4",-0.464541916686255
"193","N6AMT1",0.985052570910841
"194","MYO18B",-0.54584662906254
"195","RFPL3S",-1.0610713539757
"196","CACNA1I",0.335787651462768
