"","gene","s0"
"128","TMEM26",0.783295595851008
"129","PRF1",-0.32689790600239
"130","GHITM",0.408903912528878
"131","LIPK",0.308345348099569
"132","LIPN",-0.115333764372784
"133","TBC1D12",-0.272436707470758
"134","CALHM3",-0.32469447913617
"135","PDE3B",-0.315106422939917
"136","CYP2R1",0.26685467439512
"137","MS4A5",-0.609497523609017
"138","CATSPER1",0.302909525496289
"139","CCDC90B",0.788095318734811
"140","PGR",0.183823549690179
"141","YAP1",-0.142569754989675
"142","SIK2",-0.185084639260651
"143","TMPRSS13",0.150562445538807
"144","CD27",-0.269009034852734
"145","TPI1",-1.67893532925114
"146","SLCO1B1",0.272708552747834
"147","ALG10",0.203703021924647
"148","TMEM106C",-0.124292913051258
"149","PRKAG1",0.155956891889822
"150","AMHR2",-0.220998621555263
"151","RDH16",0.445265834478628
"152","LRIG3",-0.122849287970072
"153","NR1H4",-0.193661047346971
"154","ARL1",0.768556525547853
"155","TMEM132C",0.152605429005782
"156","RP13_672B3.2",0.41403618310678
"157","C1QTNF9B",-0.518072945680834
"158","PCDH17",0.302491788926843
"159","NDFIP2",-0.17293999646842
"160","FARP1",-0.146102576714377
"161","SIX4",0.922681154040326
"162","ZFP36L1",-0.229482021496255
"163","SLC8A3",0.241953045093322
"164","SERPINA9",-0.387119227817834
"165","TJP1",-0.152465182117108
"166","LEO1",1.21788393806371
"167","TICRR",0.213819372315553
"168","ADAMTS17",-0.258036680031183
"169","ZNF75A",0.140368296080896
"170","EMP2",-0.123571167835659
"171","RPS15A",0.159683503463097
"172","ACSM5",-0.13270246082286
"173","SETD6",1.91713254818457
"174","SDR42E1",0.376570111743408
"175","HSBP1",1.12153912932653
"176","TSR1",0.846832950899135
"177","KCNAB3",-0.389498344487775
"178","ODF4",-0.655324894830382
"179","CCR7",0.159343934035434
"180","SOST",0.463933894045898
"181","COX11",0.506123887145238
"182","CSH2",-1.59505479008561
"183","ZNF396",1.93821147796701
"184","CDH19",-1.10767563785185
"185","DSEL",0.335181481669168
"186","SHD",0.578824749708087
"187","ZNF812",-1.63076044235542
"188","OR7A5",-0.477331625353679
"189","ZNF626",-0.172478236473674
"190","COX6B1",0.985018630134862
"191","DYRK1B",0.412869083255735
"192","SULT2A1",0.311974015724416
"193","CTB_60B18.6",-0.765249588150242
"194","SIGLEC7",-0.50423253807196
"195","ZNF320",-0.492923553270346
"196","NLRP7",-0.239800414246236
"197","ZNF784",0.312868950597836
"198","ZNF71",0.35496302275901
"199","ZNF460",-0.306059876633284
"200","ZNF606",0.497143453477893
"201","ZNF324",0.101295402192169
"202","RP4_734P14.4",0.25938317028528
"203","BMP2",-0.666216386685755
"204","LAMP5",0.1057158438648
"205","ISM1",-0.106974221929308
"206","SNRPB2",0.172884926799724
"207","REM1",0.153105841550555
"208","EIF2S2",0.68501324381436
"209","SPAG4",0.356978008111096
"210","WFDC5",-0.477751861733926
"211","TSHZ2",-0.150598477584285
"212","CDH4",-0.377538891142452
"213","CXADR",0.133136663667058
"214","N6AMT1",0.858653366641517
"215","P2RX6",-0.114003297497366
"216","MYO18B",-0.46003276843129
"217","RFPL3S",-0.87754878966952
"218","CACNA1I",0.263424060008956
"219","EFCAB6",0.111472606434254
