"","gene","s0"
"1","SLC30A2",-0.141064804978356
"2","TINAGL1",0.304310255552159
"3","TOE1",-0.138800421580121
"4","C8B",0.161969476212815
"5","PTGER3",0.321899293028473
"6","BCL10",0.485757270481891
"7","TGFBR3",-0.402573417042337
"8","ARHGAP29",-0.281660288032777
"9","CNN3",-0.310482549794196
"10","PIFO",0.718003864243725
"11","CIART",0.358769422126867
"12","AQP10",0.354173918081098
"13","HSD17B7",0.539998031068905
"14","CENPL",-1.48774199273851
"15","PHLDA3",1.21814193857645
"16","SOX13",-0.214179609238948
"17","IL24",-0.741538380390674
"18","WNT9A",0.369444619226399
"19","GCSAML",0.251859941379868
"20","OR2L13",0.122574588005106
"21","PXDN",0.42273708991475
"22","YPEL5",0.184727214708591
"23","MAT2A",0.310407652801112
"24","ZNF514",0.106641757121433
"25","ZNF2",0.176180446929354
"26","RGPD8",0.423110494340721
"27","IL36G",-0.201249083617165
"28","TMEM37",0.384728871366368
"29","LYPD1",0.668756056125688
"30","RAPGEF4",-0.252833188205168
"31","DIRC1",0.544474083348523
"32","RAPH1",-0.17035512130141
"33","SLC19A3",-0.188140884398706
"34","ACKR3",0.222520034504844
"35","CHL1",1.10315290120493
"36","ZNF385D",-0.253665563971008
"37","RBMS3",0.142229707767271
"38","TUSC2",0.982988614953454
"39","MANF",-1.48468992013223
"40","RPP14",0.990028622943586
"41","PTPRG",0.110797534467274
"42","MAGI1",-0.160685394674498
"43","GAP43",0.152280720148414
"44","RBP2",0.405392050063838
"45","IL12A",0.494160850950484
"46","OSTN",-0.199553317074674
"47","CCDC50",-0.161444686867785
"48","NCBP2",0.63121397924633
"49","LDB2",-0.286943483774977
"50","APBB2",-0.361593664181942
"51","SGCB",0.495210450623575
"52","SPATA18",-0.27810548596825
"53","PDCL2",-2.19017666605481
"54","ETNPPL",0.1567753146148
"55","PITX2",0.521584013589893
"56","CAMK2D",-0.139768963842477
"57","C4orf3",0.262779331745276
"58","SH3D19",-0.206330197073922
"59","ASIC5",0.295965534990357
"60","TDO2",0.230324926659022
"61","CTSO",-0.18233286407803
"62","HPGD",1.14153482280357
"63","C4orf47",0.698665929623194
"64","SORBS2",-0.109061226016022
"65","FAT1",-0.18371856302916
"66","C5orf49",0.613731916918528
"67","FBXL7",-0.152236923307458
"68","PRDM9",0.207260017096775
"69","TTC23L",0.707590606905196
"70","UGT3A1",0.172271739223252
"71","LIFR",-0.145090766766379
"72","MROH2B",-0.229436595658316
"73","C6",-0.13401485473832
"74","SPATA9",-1.61898522080373
"75","RGMB",-0.143682422933446
"76","MCC",-0.126812137270085
"77","HARS2",0.260092904980779
"78","PCDH1",-0.18977006688981
"79","SPRY4",0.683136255783333
"80","SMIM23",-0.983936532395072
"81","ABT1",0.542975434656227
"82","HIST1H2BN",-0.878569348692411
"83","COL12A1",0.229002386795234
"84","COX7A2",0.668799835751612
"85","LYRM2",0.79127472449055
"86","SLC22A16",-0.690813553475726
"87","LAMA4",0.266842638660892
"88","PTPRK",-0.123634180691108
"89","IYD",0.246148200592982
"90","ARMT1",0.316470179630127
"91","ESR1",-0.109553924819669
"92","CHCHD2",0.187801335405162
"93","ZNF680",-0.277431046050635
"94","CALCR",-0.605254863442044
"95","PON1",0.140080147682694
"96","LAMB4",0.121914415873866
"97","DOCK4",-0.273508318964781
"98","FOXP2",-0.114442711601609
"99","CADPS2",-0.129549604379828
"100","FAM131B",0.429833221998805
"101","TMEM176B",0.37749939506023
"102","MTMR7",-0.281716086881572
"103","MTUS1",-0.326376064567322
"104","FGL1",-0.131224115740517
"105","STMN4",-0.860159689850757
"106","TEX15",-0.340526868009367
