"","gene","s0"
"1","PTGER3",0.304830011719003
"2","BCL10",0.41622340345745
"3","TGFBR3",-0.44790612128902
"4","ARHGAP29",-0.226115870172159
"5","CNN3",-0.377707726000325
"6","PIFO",0.701317988629647
"7","CIART",0.144748894080749
"8","AQP10",0.127735476492015
"9","HSD17B7",0.439277050743412
"10","CENPL",-2.03140077812877
"11","PHLDA3",1.72742061393167
"12","IL24",-0.667371131396762
"13","WNT9A",0.476399167926749
"14","GCSAML",0.113371161781714
"15","PXDN",0.271106255907376
"16","MAT2A",0.137418795105065
"17","LYPD1",0.562877575583149
"18","DIRC1",0.71287183503082
"19","SLC19A3",-0.19010828790941
"20","CHL1",1.69207458972495
"21","ZNF385D",-0.102189760886409
"22","TUSC2",1.11857810700871
"23","MANF",-1.76795555708256
"24","RPP14",0.964744587564391
"25","MAGI1",-0.27069699842531
"26","RBP2",0.188944308087651
"27","IL12A",0.416911969114065
"28","OSTN",-0.220596310827839
"29","NCBP2",0.403983420982659
"30","LDB2",-0.365185862616496
"31","APBB2",-0.289440503966721
"32","SGCB",0.339295048880299
"33","PDCL2",-3.53915581204393
"34","PITX2",0.61977155422513
"35","SH3D19",-0.123678168812061
"36","HPGD",1.41323666649189
"37","C4orf47",0.655269608840293
"38","FAT1",-0.274055076711814
"39","C5orf49",0.810574772855066
"40","FBXL7",-0.206362893845483
"41","TTC23L",0.598421307594258
"42","MROH2B",-0.291109186120577
"43","SPATA9",-2.10932303502698
"44","RGMB",-0.104024396943524
"45","HARS2",0.149020286299231
"46","SPRY4",0.629276241587735
"47","SMIM23",-0.906744913298936
"48","ABT1",0.11985348117281
"49","HIST1H2BN",-0.826230064676828
"50","COX7A2",0.372645679355065
"51","LYRM2",0.626602741958482
"52","SLC22A16",-0.727133193819359
"53","ARMT1",0.105936995707041
"54","CALCR",-0.388333459908552
"55","DOCK4",-0.114331253505679
"56","FAM131B",0.293101931893755
"57","MTUS1",-0.332873884892167
"58","STMN4",-0.963170426009518
"59","SDC2",-0.593759207132656
"60","FAM84B",1.23828379058108
"61","KHDRBS3",-0.325322454211737
"62","VLDLR",0.449361409412892
"63","NUTM2F",-1.02744982419537
"64","DPM2",-2.31457200078412
"65","ASAH2B",1.27263607491832
"66","FAM13C",-0.176986536230071
"67","TMEM26",0.745914700995468
"68","GHITM",0.38638052537629
"69","CALHM3",-0.447399811522872
"70","PDE3B",-0.303442090804217
"71","MS4A5",-0.161381003922251
"72","CATSPER1",0.104161231762958
"73","CCDC90B",1.04755501168281
"74","PGR",0.193897754401063
"75","TPI1",-2.27426320352439
"76","RDH16",0.327951077743324
"77","LRIG3",-0.117966994059591
"78","ARL1",0.436478057095299
"79","C1QTNF9B",-0.135334383227552
"80","PCDH17",0.156867453612911
"81","SIX4",1.19329761822528
"82","SERPINA9",-0.45006821946819
"83","LEO1",1.12589230689195
"84","ADAMTS17",-0.3023138419889
"85","SETD6",2.42046194000243
"86","HSBP1",1.11524482773091
"87","TSR1",0.767184972029493
"88","ODF4",-0.417547033709597
"89","SOST",0.388267966460041
"90","COX11",0.121000146169638
"91","CSH2",-2.0454061523132
"92","ZNF396",2.85459543075664
"93","CDH19",-1.53242383379657
"94","SHD",0.374090043764075
"95","ZNF812",-2.23857433968046
"96","COX6B1",1.14971189999258
"97","DYRK1B",0.16674471388257
"98","CTB_60B18.6",-0.327080452259878
"99","SIGLEC7",-0.282928425835042
"100","ZNF320",-0.294650541937526
"101","ZNF606",0.306635217123539
"102","BMP2",-0.748341207885516
"103","EIF2S2",0.478433836258915
"104","CDH4",-0.334696921399002
"105","N6AMT1",0.456446981234743
"106","MYO18B",-0.196680894290665
"107","RFPL3S",-0.869988765481886
"108","CACNA1I",0.157775216407628
