"","gene","s0"
"1","PTGER3",0.431223984970434
"2","BCL10",0.753131339667862
"3","TGFBR3",-0.655391265108797
"4","ARHGAP29",-0.297337971166891
"5","CNN3",-0.766345108240641
"6","PIFO",0.972047000944077
"7","AQP10",0.159477037393461
"8","HSD17B7",0.735531089598667
"9","CENPL",-2.93292645515297
"10","PHLDA3",2.46217411666815
"11","IL24",-0.822119523039384
"12","WNT9A",0.704800487426334
"13","PXDN",0.255128949586498
"14","LYPD1",0.868409952914471
"15","DIRC1",1.1499262749931
"16","SLC19A3",-0.185033358989244
"17","CHL1",2.23383269339376
"18","TUSC2",1.29692483301679
"19","MANF",-2.68904991272433
"20","RPP14",1.06778520348652
"21","MAGI1",-0.43035308068498
"22","RBP2",0.256434414602695
"23","IL12A",0.290891135167793
"24","OSTN",-0.284784093642162
"25","NCBP2",0.334800280961646
"26","LDB2",-0.548424869119894
"27","APBB2",-0.411950155661279
"28","SGCB",0.576011381729769
"29","PDCL2",-5.18792006374679
"30","PITX2",0.817831099572823
"31","SH3D19",-0.169174910436334
"32","HPGD",1.8816837832372
"33","C4orf47",0.879430502183007
"34","FAT1",-0.541379246006033
"35","C5orf49",1.1616570926217
"36","FBXL7",-0.286828687982087
"37","TTC23L",0.769033522973025
"38","MROH2B",-0.447130508528264
"39","SPATA9",-3.10011957954536
"40","RGMB",-0.137938923721948
"41","SPRY4",0.842873609413702
"42","SMIM23",-1.03679494344355
"43","HIST1H2BN",-1.10851312375487
"44","COX7A2",0.18188800916975
"45","LYRM2",0.555720212492685
"46","SLC22A16",-1.04735416820318
"47","ARMT1",0.200813733221369
"48","CALCR",-0.44715033630085
"49","DOCK4",-0.137912697896842
"50","FAM131B",0.443969375066056
"51","TMEM176B",0.204908530142206
"52","MTUS1",-0.584843803806955
"53","STMN4",-1.35114760562132
"54","SDC2",-1.06291168565952
"55","FAM84B",1.83205596367364
"56","KHDRBS3",-0.555305577756852
"57","VLDLR",0.624596475523724
"58","NUTM2F",-1.31051067479749
"59","DPM2",-3.47540339099438
"60","ASAH2B",1.93013469987096
"61","FAM13C",-0.115993848838135
"62","TMEM26",1.08331600815868
"63","GHITM",0.744504866121109
"64","CALHM3",-0.473340841176231
"65","PDE3B",-0.253292594375426
"66","CATSPER1",0.135450399533264
"67","CCDC90B",1.57717818914872
"68","PGR",0.446396182489271
"69","TPI1",-3.17403580810708
"70","SLCO1B1",0.10344012101733
"71","ALG10",0.110549962301946
"72","RDH16",0.434849789644565
"73","ARL1",0.422607331503811
"74","C1QTNF9B",-0.152507639104785
"75","PCDH17",0.143054771343153
"76","SIX4",1.64225202746436
"77","SERPINA9",-0.588220442407772
"78","TJP1",-0.123759854244022
"79","LEO1",1.69389439629764
"80","ADAMTS17",-0.545573261239048
"81","SETD6",3.5976214036851
"82","HSBP1",1.32942020431418
"83","TSR1",1.31022069048251
"84","ODF4",-0.413264937702404
"85","SOST",0.522174508425769
"86","CSH2",-2.65276133366929
"87","ZNF396",4.18380337748981
"88","CDH19",-2.27600042292765
"89","SHD",0.423683760046355
"90","ZNF812",-3.17811696665731
"91","COX6B1",1.5824011330715
"92","DYRK1B",0.325392782147523
"93","CTB_60B18.6",-0.294703648756585
"94","SIGLEC7",-0.258459671455955
"95","ZNF320",-0.414976708231718
"96","ZNF606",0.172911159045676
"97","BMP2",-1.20829458759643
"98","EIF2S2",0.64012194943997
"99","WFDC5",-0.124443175928411
"100","CDH4",-0.386708419701662
"101","N6AMT1",0.206222734553475
"102","MYO18B",-0.220778915308383
"103","RFPL3S",-1.07207259871206
"104","CACNA1I",0.129082102636409
