"","gene","s0"
"97","TEX15",-0.351645490383085
"98","ANK1",0.133082214275992
"99","PEX2",0.237543234649572
"100","SDC2",-0.512570224047647
"101","FAM84B",1.37041442611405
"102","KHDRBS3",-0.265005758174385
"103","VLDLR",0.786838952811361
"104","IFNA4",-0.193806282218607
"105","NUTM2F",-1.14246817148021
"106","PTPN3",-0.150641307033524
"107","DPM2",-2.01367137649627
"108","SKIDA1",0.311043122806089
"109","OR13A1",0.18317297819442
"110","ASAH2B",1.08459292884685
"111","FAM13C",-0.208200457309176
"112","TMEM26",0.988496329914898
"113","PRF1",-0.35624806346845
"114","GHITM",0.482723838161719
"115","LIPK",0.30610947261046
"116","TBC1D12",-0.293878674698799
"117","CALHM3",-0.328989253870882
"118","PDE3B",-0.357192791254864
"119","CYP2R1",0.250668079220844
"120","MS4A5",-0.589864578811577
"121","CATSPER1",0.324261110833506
"122","CCDC90B",1.00378304730804
"123","PGR",0.203198130305412
"124","YAP1",-0.12997238028228
"125","SIK2",-0.161288818290608
"126","CD27",-0.133364137535442
"127","TPI1",-2.10162472012636
"128","SLCO1B1",0.333500032763835
"129","ALG10",0.251318696626602
"130","AMHR2",-0.120105334702858
"131","RDH16",0.464786548251159
"132","LRIG3",-0.132481920784886
"133","NR1H4",-0.211844346022003
"134","ARL1",0.84703518793757
"135","TMEM132C",0.169341141469219
"136","RP13_672B3.2",0.412816185039898
"137","C1QTNF9B",-0.540608371881257
"138","PCDH17",0.358515136784716
"139","NDFIP2",-0.191600895167005
"140","FARP1",-0.144751755289338
"141","SIX4",1.15795137256364
"142","ZFP36L1",-0.165520197785712
"143","SLC8A3",0.278405283327333
"144","SERPINA9",-0.558283091369802
"145","TJP1",-0.183012889107215
"146","LEO1",1.51285732925199
"147","TICRR",0.238573856751012
"148","ADAMTS17",-0.346538631126609
"149","EMP2",-0.118680758000808
"150","ACSM5",-0.127375830664323
"151","SETD6",2.41759127696769
"152","SDR42E1",0.358622697796796
"153","HSBP1",1.32625518266008
"154","TSR1",1.05832459005427
"155","KCNAB3",-0.330520479998189
"156","ODF4",-0.689788550602477
"157","SOST",0.506769213193951
"158","COX11",0.476297526561379
"159","CSH2",-1.91225027256536
"160","ZNF396",2.54359943951829
"161","CDH19",-1.39556939199459
"162","DSEL",0.20413606635288
"163","SHD",0.613565896151871
"164","ZNF812",-2.04373574650937
"165","OR7A5",-0.480289975965271
"166","ZNF626",-0.153898801589153
"167","COX6B1",1.14988240064322
"168","DYRK1B",0.437985033486078
"169","SULT2A1",0.320442672898174
"170","CTB_60B18.6",-0.844594458743592
"171","SIGLEC7",-0.575403549451985
"172","ZNF320",-0.492960656053428
"173","NLRP7",-0.127881113716032
"174","ZNF784",0.329416848179982
"175","ZNF71",0.352746818443282
"176","ZNF460",-0.341996660965805
"177","ZNF606",0.505771758715234
"178","RP4_734P14.4",0.187186878032348
"179","BMP2",-0.844438354060552
"180","SNRPB2",0.159663257688759
"181","REM1",0.15055551586111
"182","EIF2S2",0.776167084593978
"183","SPAG4",0.368609060015845
"184","WFDC5",-0.550974771741853
"185","TSHZ2",-0.124633526212306
"186","CDH4",-0.440774831394101
"187","N6AMT1",0.93604105469479
"188","MYO18B",-0.503641699455955
"189","RFPL3S",-1.01189754596752
"190","CACNA1I",0.320807982428784
