"","gene","s0"
"1","SLC30A2",-0.10855962001202
"2","TINAGL1",0.307332555533019
"3","C8B",0.220269823739711
"4","PTGER3",0.531366934315194
"5","BCL10",0.773284726924041
"6","TGFBR3",-0.650295926417144
"7","ARHGAP29",-0.38528461432291
"8","CNN3",-0.542640972272119
"9","PIFO",1.0279117960189
"10","CIART",0.457526152796273
"11","AQP10",0.476810519448289
"12","HSD17B7",0.868104459410029
"13","CENPL",-2.32967002899503
"14","PHLDA3",2.01346384114354
"15","SOX13",-0.300315598876588
"16","IL24",-1.02497983582612
"17","WNT9A",0.610425099440802
"18","GCSAML",0.316517255282033
"19","OR2L13",0.123745061611819
"20","PXDN",0.64737636535361
"21","YPEL5",0.127930151705812
"22","MAT2A",0.308810014920422
"23","RGPD8",0.361983234815589
"24","IL36G",-0.112958527178471
"25","TMEM37",0.284069402405706
"26","LYPD1",0.982311090118465
"27","RAPGEF4",-0.31967809233785
"28","DIRC1",0.857169413693104
"29","RAPH1",-0.20694076227965
"30","SLC19A3",-0.221533184914777
"31","ACKR3",0.216968843639716
"32","CHL1",1.72873205284307
"33","ZNF385D",-0.258798281487689
"34","RBMS3",0.229082738678891
"35","TUSC2",1.30993099316382
"36","MANF",-2.55936336332689
"37","RPP14",1.33354449315151
"38","MAGI1",-0.29071116140807
"39","RBP2",0.531852061937935
"40","IL12A",0.487337588918539
"41","OSTN",-0.299362520787311
"42","CCDC50",-0.234596741439773
"43","NCBP2",0.813294015233633
"44","LDB2",-0.466876112710463
"45","APBB2",-0.534457226185965
"46","SGCB",0.671949278006589
"47","SPATA18",-0.292439500087634
"48","PDCL2",-3.78210542107594
"49","PITX2",0.674107555248393
"50","CAMK2D",-0.127373771918823
"51","C4orf3",0.240042756568388
"52","SH3D19",-0.326086093421866
"53","ASIC5",0.363654263524302
"54","TDO2",0.215298753002771
"55","CTSO",-0.189310305299426
"56","HPGD",1.73181834922784
"57","C4orf47",1.01281843680193
"58","FAT1",-0.373930641635113
"59","C5orf49",0.950927450543404
"60","FBXL7",-0.2330838525426
"61","PRDM9",0.197186682714094
"62","TTC23L",1.08552679562706
"63","UGT3A1",0.302015276006459
"64","LIFR",-0.197342122997559
"65","MROH2B",-0.39309869173628
"66","C6",-0.159349221198177
"67","SPATA9",-2.67360564338062
"68","RGMB",-0.104951484566901
"69","MCC",-0.148096893924866
"70","HARS2",0.303399785597591
"71","PCDH1",-0.230602493963372
"72","SPRY4",1.01540741214733
"73","SMIM23",-1.50777174719592
"74","ABT1",0.525780797070272
"75","HIST1H2BN",-1.25013297962073
"76","COL12A1",0.266024105757028
"77","COX7A2",0.728545215585776
"78","LYRM2",1.0203663539302
"79","SLC22A16",-1.03127671197176
"80","LAMA4",0.157826803407852
"81","PTPRK",-0.107234102444183
"82","IYD",0.13666841746669
"83","ARMT1",0.435191323455096
"84","ESR1",-0.120706188759522
"85","CHCHD2",0.178824927099388
"86","ZNF680",-0.373184040549889
"87","CALCR",-0.760183404757292
"88","DOCK4",-0.366753142190622
"89","FOXP2",-0.120527061248944
"90","CADPS2",-0.11096930871785
"91","FAM131B",0.665853519929673
"92","TMEM176B",0.529064077629508
"93","MTMR7",-0.394799080648669
"94","MTUS1",-0.532583480850057
"95","STMN4",-1.19810777347543
"96","TEX15",-0.35248628288953
"97","PEX2",0.202472765212982
"98","SDC2",-0.665553931014916
"99","FAM84B",1.70140981599861
"100","KHDRBS3",-0.342376204990614
"101","VLDLR",0.965058805363501
"102","NUTM2F",-1.32413560921891
"103","PTPN3",-0.175912441722765
"104","DPM2",-2.46011839059181
"105","SKIDA1",0.239497525877811
"106","OR13A1",0.17410335507957
"107","ASAH2B",1.33117682356381
"108","FAM13C",-0.214470328479532
"109","TMEM26",1.20472402677035
"110","PRF1",-0.40672580222987
"111","GHITM",0.597804358115879
"112","LIPK",0.298013245955214
